SDG Sold To Party;Ship To;SDG Sold To Party Name;Ship To Party;Country Code;SDG S/O Number;Material;Purchase order item;Order Qty;RequestDeliveryDate;OTX Date Created;Order Type;Surface;Delivered Qty;Thickness;Created By;In Production Qty;Final Qty;Status Description;Reason;Ncode
A2040690;A2067415;BOA BELLOWS TECHNOLOGY DE MEXICO;BOA BELLOWS TECHNOLOGY DE MEXICO;MX;1000637061;542PTN015NR0048;40;7000;06.07.2026;18.05.2026;MTO;2R;0;0.15;J.BARBAUD;9600;0;;;N17436
A2040690;A2067415;BOA BELLOWS TECHNOLOGY DE MEXICO;BOA BELLOWS TECHNOLOGY DE MEXICO;MX;1000637061;542PTN020NR0050;60;2200;06.07.2026;18.05.2026;MTO;2R;0;0.2;J.BARBAUD;0;0;;;N10695
0001034285;0001034285;BJB GmbH & Co. KG;BJB GmbH & Co. KG;DE;1000628438;542PTP030NH0084;10;4000;27.07.2026;24.03.2026;MTO;2H;0;0.3;ME.KELLER;9400;0;;;N16407
0001034285;0001034285;BJB GmbH & Co. KG;BJB GmbH & Co. KG;DE;1000628447;542PTP030NH0084;10;4000;10.08.2026;24.03.2026;MTO;2H;0;0.3;ME.KELLER;0;0;;;N16407
0001034285;0001034285;BJB GmbH & Co. KG;BJB GmbH & Co. KG;DE;1000630177;542PTP030NH0082;10;4000;06.07.2026;02.04.2026;MTO;2H;0;0.3;ME.KELLER;4400;0;;;N16284
0001034285;0001034285;BJB GmbH & Co. KG;BJB GmbH & Co. KG;DE;1000633011;542PTA025NH0007;10;2000;03.08.2026;23.04.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N17730
0001034285;0001034285;BJB GmbH & Co. KG;BJB GmbH & Co. KG;DE;1000635611;542PTY020NR0120;10;4000;13.07.2026;12.05.2026;MTO;2R;0;0.2;ME.KELLER;2400;0;;;N13084
A2032191;A2032191;Bernecker Rollforming & Tubes GmbH;Bernecker Rollforming & Tubes GmbH;DE;1000630173;542ATY030NA0083;10;18000;06.07.2026;02.04.2026;MTO;2B;0;0.32;ADRIAN.RAFI;0;0;;;N13784
A2032191;A2032191;Bernecker Rollforming & Tubes GmbH;Bernecker Rollforming & Tubes GmbH;DE;1000630174;542ATY030NA0083;10;18000;20.07.2026;02.04.2026;MTO;2B;0;0.32;ADRIAN.RAFI;0;0;;;N13784
A2032191;A2032191;Bernecker Rollforming & Tubes GmbH;Bernecker Rollforming & Tubes GmbH;DE;1000635172;542ATY030NA0083;10;18000;06.07.2026;06.05.2026;MTO;2B;0;0.32;ADRIAN.RAFI;0;0;;;N13784
0001004847;0001004847;BAUMANN GMBH;BAUMANN GMBH;DE;1000636155;542PTE045NH0003;10;5000;31.08.2026;12.05.2026;MTO;2H;0;0.45;SE.MILLER;3800;0;;;N13556
0001004847;0001004847;BAUMANN GMBH;BAUMANN GMBH;DE;1000638001;542PTQ080NH0099;10;12000;24.08.2026;25.05.2026;MTO;2H;0;0.8;SE.MILLER;0;0;;;N17180
0001004847;0001004847;BAUMANN GMBH;BAUMANN GMBH;DE;1000638003;542PTQ080NH0099;10;12000;05.10.2026;25.05.2026;MTO;2H;0;0.8;SE.MILLER;0;0;;;N17180
0001004847;0001004847;BAUMANN GMBH;BAUMANN GMBH;DE;1000638006;542PTQ080NH0099;10;12000;30.11.2026;25.05.2026;MTO;2H;0;0.8;SE.MILLER;0;0;;;N17180
0001004847;0001004847;BAUMANN GMBH;BAUMANN GMBH;DE;1000641422;542PTA090NH0001;30;2000;10.08.2026;17.06.2026;MTO;2H;0;0.9;SE.MILLER;20000;0;;;N17801
0001005006;0001005006;BANDSTAHLSERVICE SCHLAG;BANDSTAHLSERVICE SCHLAG;DE;1000637687;542PTE015NH0035;10;2000;14.09.2026;25.05.2026;MTO;2H;0;0.15;ADRIAN.RAFI;0;0;;;N2565
0001005006;0001005006;BANDSTAHLSERVICE SCHLAG;BANDSTAHLSERVICE SCHLAG;DE;1000639813;542PTE015NH0089;10;1150;03.08.2026;04.06.2026;MTO;2H;0;0.15;ADRIAN.RAFI;19800;0;;;N17815
0001005006;0001005006;BANDSTAHLSERVICE SCHLAG;BANDSTAHLSERVICE SCHLAG;DE;1000639813;542PTE015NH0052;30;2000;03.08.2026;04.06.2026;MTO;2H;0;0.15;ADRIAN.RAFI;2000;0;;;N17172
0001005006;0001005006;BANDSTAHLSERVICE SCHLAG;BANDSTAHLSERVICE SCHLAG;DE;1000640635;542PTE014NH0019;10;2000;03.08.2026;11.06.2026;MTO;2H;0;0.14;GRACE.BECKER;0;0;;;N17821
0001005006;0001005006;BANDSTAHLSERVICE SCHLAG;BANDSTAHLSERVICE SCHLAG;DE;1000641295;542PTP025NH0080;10;3000;10.08.2026;12.06.2026;MTO;2H;0;0.25;GRACE.BECKER;0;0;;;N16905
0001005006;0001005006;BANDSTAHLSERVICE SCHLAG;BANDSTAHLSERVICE SCHLAG;DE;1000642688;542PTE025NH0170;10;2500;10.08.2026;22.06.2026;MTO;2H;0;0.25;ADRIAN.RAFI;0;0;;;N17846
0001005006;0001005006;BANDSTAHLSERVICE SCHLAG;BANDSTAHLSERVICE SCHLAG;DE;1000642688;542PTE025NH0171;30;2500;10.08.2026;22.06.2026;MTO;2H;0;0.25;ADRIAN.RAFI;0;0;;;N17847
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000633057;542PTP015NH0024;10;4000;13.07.2026;21.04.2026;MTO;2H;0;0.15;MA.SCHNEIDER;19500;0;;;N4833B
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000635138;542PTV050NH0004;10;4500;06.07.2026;06.05.2026;MTO;2H;0;0.5;MA.SCHNEIDER;0;4337;;;N17679
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000636423;542PTE010NH0004;10;3000;06.07.2026;14.05.2026;MTO;2H;0;0.1;MA.SCHNEIDER;3800;0;;;N17774
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000641299;542PTE050NH0002;10;5000;24.08.2026;15.06.2026;MTO;2H;0;0.5;MA.SCHNEIDER;0;0;;;N10201
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000642155;542PTE050NH0002;10;5000;28.09.2026;18.06.2026;MTO;2H;0;0.5;MA.SCHNEIDER;0;0;;;N10201
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000642155;542PTE050NH0002;30;5000;26.10.2026;18.06.2026;MTO;2H;0;0.5;MA.SCHNEIDER;0;0;;;N10201
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000642213;542ATY030NA0106;10;10000;16.11.2026;18.06.2026;MTO;2B;0;0.35;MA.SCHNEIDER;0;0;;;N16517
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000643462;542PTL020NR0024;10;1000;24.08.2026;26.06.2026;MTO;2R;0;0.2;MA.SCHNEIDER;1600;0;;;N17000
0001004993;0001004993;BAND-UND FEINSTAHL SERVICE RUDOLPH;BAND-UND FEINSTAHL SERVICE RUDOLPH;DE;1000643803;542PTZ030NR0030;10;3000;24.08.2026;30.06.2026;MTO;2R;0;0.3;MA.SCHNEIDER;0;0;;;N12951
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000634152;542PTD040NR0001;10;8000;03.08.2026;28.04.2026;MTO;2R;0;0.4;E.WINTER;0;7994;;;N15135
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000634707;542PTD040NR0001;10;8000;17.08.2026;30.04.2026;MTO;2R;0;0.4;E.WINTER;0;3479;;;N15135
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000635624;542PTD040NR0001;10;5000;31.08.2026;08.05.2026;MTO;2R;0;0.4;J.FOBASSO;0;0;;;N15135
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637049;542ATY030NA0015;10;5000;24.08.2026;17.05.2026;MTO;2B;0;0.3;J.FOBASSO;0;828;;;N1871
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637049;542ATY030NA0015;30;5000;07.09.2026;17.05.2026;MTO;2B;0;0.3;J.FOBASSO;0;0;;;N1871
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637049;542ATH040NA0025;50;10000;24.08.2026;17.05.2026;MTO;2B;0;0.4;J.FOBASSO;0;6198;;;N3368
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637049;542ATH040NA0025;60;10000;07.09.2026;17.05.2026;MTO;2B;0;0.4;J.FOBASSO;0;0;;;N3368
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637049;542ATB040NA0004;70;10000;24.08.2026;17.05.2026;MTO;2B;0;0.4;J.FOBASSO;6000;4830;;;N2294
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637049;542ATB040NA0004;80;10000;07.09.2026;17.05.2026;MTO;2B;0;0.4;J.FOBASSO;13200;0;;;N2294
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637049;542ATH050NA0034;90;2000;31.08.2026;17.05.2026;MTO;2B;0;0.5;J.FOBASSO;3590;0;;;N4377
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000637421;542ATL040NA0052;10;3000;13.07.2026;22.05.2026;MTO;2B;0;0.4;E.WINTER;0;3154;;;N4666
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643138;542ATY040NA0152;10;1000;03.08.2026;24.06.2026;MTO;2B;0;0.4;A.PREIKSCHAT;0;1109;;;N17852
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643138;542ATY040NA0153;30;1000;03.08.2026;24.06.2026;MTO;2B;0;0.4;A.PREIKSCHAT;0;1039;;;N17853
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643138;542ATY040NA0016;50;3000;03.08.2026;24.06.2026;MTO;2B;0;0.4;A.PREIKSCHAT;0;2634;;;N1641
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643143;542ATB040NA0004;10;10000;14.09.2026;24.06.2026;MTO;2B;0;0.4;A.PREIKSCHAT;0;0;;;N2294
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643143;542ATB040NA0004;20;10000;28.09.2026;24.06.2026;MTO;2B;0;0.4;A.PREIKSCHAT;0;0;;;N2294
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643143;542ATB040NA0004;30;10000;10.08.2026;24.06.2026;MTO;2B;0;0.4;A.PREIKSCHAT;12000;0;;;N2294
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643267;542PTD040NR0001;10;5000;28.09.2026;24.06.2026;MTO;2R;0;0.4;A.PREIKSCHAT;0;0;;;N15135
0001024874;A2062112;Backer OBR SP Z.O.O;Backer OBR Sp.z o.o.;PL;1000643267;542PTD040NR0001;20;5000;12.10.2026;24.06.2026;MTO;2R;0;0.4;A.PREIKSCHAT;0;0;;;N15135
0001011321;0001011321;Backer Elektro CZ a.s.;Backer Elektro CZ a.s.;CZ;1000637413;542ATY040NA0016;10;6000;13.07.2026;22.05.2026;MTO;2B;-4735;0.4;E.WINTER;0;6271;;;N1641
0001011321;0001011321;Backer Elektro CZ a.s.;Backer Elektro CZ a.s.;CZ;1000641485;542ATY050NA0073;10;3000;20.07.2026;14.06.2026;MTO;2B;0;0.5;E.WINTER;0;2711;;;N3526
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000639849;542ATH050NA0034;10;5000;13.07.2026;03.06.2026;MTO;2B;-5002;0.5;E.WINTER;0;5002;;;N4377
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000639849;542ATY050NA0037;20;3000;24.08.2026;03.06.2026;MTO;2B;0;0.5;E.WINTER;6200;0;;;N1430
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000641787;542ATL075NA0002;10;5000;20.07.2026;16.06.2026;MTO;2B;0;0.75;E.WINTER;12700;0;;;N4504
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000641984;542ATL050NA0061;10;3000;03.08.2026;17.06.2026;MTO;2B;0;0.5;E.WINTER;0;0;;;N4016
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000641984;542ATY030NA0015;20;3000;20.07.2026;17.06.2026;MTO;2B;0;0.3;E.WINTER;2900;0;;;N1871
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000643946;542ATB060NA0003;10;5000;24.08.2026;29.06.2026;MTO;2B;0;0.6;J.FOBASSO;0;0;;;N1872
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000643946;542ATY040NA0016;20;2000;24.08.2026;29.06.2026;MTO;2B;0;0.4;J.FOBASSO;0;0;;;N1641
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000643946;542ATY030NA0015;40;3000;24.08.2026;29.06.2026;MTO;2B;0;0.3;J.FOBASSO;0;0;;;N1871
0001004658;0001004658;BACKER BHV AB;BACKER BHV AB;SE;1000644636;542ATL075NA0002;10;5000;31.08.2026;02.07.2026;MTO;2B;0;0.75;J.FOBASSO;0;0;;;N4504
A2061153;A2061153;AZ SMT Makina ve Imalat San.Tic.Ltd;AZ SMT Makina ve Imalat San.Tic.Ltd;TR;1000638613;542ATL030NA0101;10;20000;20.07.2026;28.05.2026;MTO;2B;0;0.3;LUCIE.SAADE;20350;0;;;N15837
0001017460;0001017460;AZ INTEC PRO s.r.o.;AZ INTEC PRO s.r.o.;CZ;1000635434;542PTL018NR0004;10;2000;13.07.2026;07.05.2026;MTO;2R;0;0.18;LUCIE.SAADE;2100;0;;;N9221
0001017460;0001017460;AZ INTEC PRO s.r.o.;AZ INTEC PRO s.r.o.;CZ;1000637005;542ATL030NA0102;10;3000;06.07.2026;17.05.2026;MTS;2B;0;0.3;LUCIE.SAADE;2890;650;;;N15838
0001017460;0001017460;AZ INTEC PRO s.r.o.;AZ INTEC PRO s.r.o.;CZ;1000637005;542ATL035NA0054;30;10500;13.07.2026;17.05.2026;MTS;2B;0;0.35;LUCIE.SAADE;0;10211;;;N15742
0001017460;0001017460;AZ INTEC PRO s.r.o.;AZ INTEC PRO s.r.o.;CZ;1000640714;542PTL015NR0001;10;2000;10.08.2026;12.06.2026;MTO;2R;0;0.15;LUCIE.SAADE;2200;0;;;N8288
0001017460;0001017460;AZ INTEC PRO s.r.o.;AZ INTEC PRO s.r.o.;CZ;1000643478;542PTL018NR0009;10;2000;24.08.2026;25.06.2026;MTO;2R;0;0.18;LUCIE.SAADE;2300;0;;;N9220
